text,username,timestamp
cya,infamousbuba,"2022-11-16 16:07:10,168"
Just use your phone to have maji twitch open or something,merritt37,"2022-11-16 16:07:10,907"
Pepela,wnbaum,"2022-11-16 16:07:12,013"
he doesn't like a lot of viewers,xx_branko_xx,"2022-11-16 16:07:12,690"
wirtPls,gamer_girl_bath_water2,"2022-11-16 16:07:13,271"
when is stream tomorrow? @Wirtual,younameit_,"2022-11-16 16:07:14,652"
Thanks for the stream,denmar411,"2022-11-16 16:07:15,050"
o7,aguycalledmati,"2022-11-16 16:07:15,987"
@xX_Branko_Xx exactly,nellikeeee,"2022-11-16 16:07:16,805"
poor Marc Winke,efrye684,"2022-11-16 16:07:17,833"
wirtWheel,novatu,"2022-11-16 16:07:18,771"
gg,gaffelturken,"2022-11-16 16:07:18,893"
Winke,ne_dok919,"2022-11-16 16:07:20,334"
ok,lionel696969,"2022-11-16 16:07:20,919"
thank you for the stream,godspeedxan,"2022-11-16 16:07:21,101"
raid time,fatdragin,"2022-11-16 16:07:21,101"
goooood byyyyyyy,titinfall2,"2022-11-16 16:07:21,362"
o7,momentum_99,"2022-11-16 16:07:21,454"
bye bye have a good sleep,wizardsofink,"2022-11-16 16:07:21,623"
@infamousbuba x2,korolario,"2022-11-16 16:07:21,623"
o7,gaffelturken,"2022-11-16 16:07:22,162"
o7,xeref3,"2022-11-16 16:07:23,480"
Have phone next to pc,merritt37,"2022-11-16 16:07:23,612"
austri52Bye austri52Bye,donnelic,"2022-11-16 16:07:24,737"
Bye,shark6002,"2022-11-16 16:07:25,767"
take care everyone <3,godspeedxan,"2022-11-16 16:07:26,475"
bye wirt,fatdragin,"2022-11-16 16:07:26,751"
majiiLove majiiLove,ique32,"2022-11-16 16:07:26,934"
byeeeeeeee,lionel696969,"2022-11-16 16:07:27,117"
o7,shark6002,"2022-11-16 16:07:27,991"
o7,deif339,"2022-11-16 16:07:28,564"
Winke,aguycalledmati,"2022-11-16 16:07:28,755"
o7,vercoe_,"2022-11-16 16:07:31,169"
very good stream!!,elkeppy,"2022-11-16 16:07:31,769"
wirt7 wirt7 wirt7,younameit_,"2022-11-16 16:07:33,702"
o7,datkirby_,"2022-11-16 16:07:34,330"
o7,keesta_,"2022-11-16 16:07:37,650"
goodbyee,just_f1l,"2022-11-16 16:07:38,219"
Kek,milleros813,"2022-11-16 16:07:38,388"
☕,ssanolive,"2022-11-16 16:07:38,388"
https://clips.twitch.tv/BigExquisiteAnacondaHumbleLife-EEZuKmsDmpZUFbCr,loohq,"2022-11-16 16:07:38,862"
wirt7,gamer_girl_bath_water2,"2022-11-16 16:07:40,948"
o7,hyksix,"2022-11-16 16:07:41,117"
wirtual lands: maji:  AHAHHAHHH,mildcorma,"2022-11-16 16:07:41,727"
wirt7 wirt7 wirt7 wirt7,scoobydoobskin,"2022-11-16 16:07:42,530"
i love yor vid,titinfall2,"2022-11-16 16:07:42,944"
o7,fatdragin,"2022-11-16 16:07:47,584"
majii7 majii7 majii7,ique32,"2022-11-16 16:07:48,491"
haha bye,wizardsofink,"2022-11-16 16:07:49,841"
o7,titinfall2,"2022-11-16 16:07:54,232"
o7,xkrokodiesel,"2022-11-16 16:07:54,846"
"majji directions ""ohh waiting ahh ahh ehm right 😅",mhagen96,"2022-11-16 16:07:55,951"
wirt7 wirt7 wirt7 wirt7 wirt7 wirt7 wirt7 wirt7,wireman2004,"2022-11-16 16:07:56,307"
byeeeee,lionel696969,"2022-11-16 16:07:56,973"
wirt7,johnnycyan,"2022-11-16 16:07:57,287"
wirt7,fabrix_89,"2022-11-16 16:07:57,364"
wirt7,fungusofdoom,"2022-11-16 16:07:57,609"
Bye Wirt! o7,bbandi8,"2022-11-16 16:07:58,024"
wirt7,nf7oo,"2022-11-16 16:08:00,512"
07,ivanraez,"2022-11-16 16:08:01,326"
o7,emo1ce,"2022-11-16 16:08:01,623"
byeeeeee,fatdragin,"2022-11-16 16:08:01,757"
<3 o7,loohq,"2022-11-16 16:08:01,926"
07,asdfmovieman11111,"2022-11-16 16:08:02,018"
o7,vercoe_,"2022-11-16 16:08:02,401"
wirt7 wirt7,prolanyte,"2022-11-16 16:08:04,706"
eandkHeart eandkHeart,titinfall2,"2022-11-16 16:08:04,706"
wirt7 wirt7,younameit_,"2022-11-16 16:08:06,552"
wirt7 wirt7,m_dizzygamer_m,"2022-11-16 16:08:06,844"
That's gonna be fun,datkirby_,"2022-11-16 16:08:07,406"
wirt7,novatu,"2022-11-16 16:08:07,719"
o7,airxhi,"2022-11-16 16:08:08,302"
i sure wonder if wr improved,panimioul,"2022-11-16 16:08:08,579"
o7,rusle0n,"2022-11-16 16:08:08,810"
bye,cam_cant_74,"2022-11-16 16:08:09,823"
Bedge,kem_,"2022-11-16 16:08:09,916"
o7,shootngrab,"2022-11-16 16:08:10,608"
o7 o7,hyksix,"2022-11-16 16:08:11,666"
!vod,fiftils,"2022-11-16 16:08:12,495"
wirt7,buzz_laiclere,"2022-11-16 16:08:13,340"
sirt7,ovtroll,"2022-11-16 16:08:14,615"
peepoHappy,stylante,"2022-11-16 16:08:14,921"
o7,beintie,"2022-11-16 16:08:15,101"
o7,hyksix,"2022-11-16 16:08:15,689"
o7,advikshan,"2022-11-16 16:08:15,953"
winke cya wirt!,dinoob__,"2022-11-16 16:08:17,162"
o7,shiranuiwolf,"2022-11-16 16:08:17,945"
wirt7,ovtroll,"2022-11-16 16:08:18,099"
o7,dinoob__,"2022-11-16 16:08:20,251"
o7,infamousbuba,"2022-11-16 16:08:21,409"
o7,fatdragin,"2022-11-16 16:08:21,863"
wirt7,baykugan,"2022-11-16 16:08:22,826"
o7,momentum_99,"2022-11-16 16:08:29,044"
o7o7,carftg,"2022-11-16 16:08:46,603"
did he forget to raid,momentum_99,"2022-11-16 16:09:16,595"
Adge,woodenfloortrim,"2022-11-16 16:09:52,170"
stream dead?,rekicho,"2022-11-16 16:09:53,437"
Dedge,woodenfloortrim,"2022-11-16 16:10:16,354"
what's going on?,deathetc,"2022-11-16 16:10:20,752"
sdfghgfdsdfgh,titinfall2,"2022-11-16 16:10:22,012"
?,chunkeymonkeye,"2022-11-16 16:10:24,002"
He raided,johnnycyan,"2022-11-16 16:10:31,401"
https://www.twitch.tv/h3llomarc,johnnycyan,"2022-11-16 16:10:31,986"
NotLikeThis,woodenfloortrim,"2022-11-16 16:10:34,197"
big stream,extram67,"2022-11-16 16:10:35,782"
OFFLINECHAT,woodenfloortrim,"2022-11-16 16:10:57,307"
any offline chatters modCheck,woodenfloortrim,"2022-11-16 16:11:19,596"
NOPERS,johnnycyan,"2022-11-16 16:11:22,636"
PeepoSit,johnnycyan,"2022-11-16 16:11:29,112"
Sadge,woodenfloortrim,"2022-11-16 16:11:30,179"
hia,speedrunner346,"2022-11-16 16:11:31,380"
@WoodenFloorTrim PETTHEPEEPO,johnnycyan,"2022-11-16 16:11:35,454"
Xdd,woodenfloortrim,"2022-11-16 16:11:45,812"
Who ate all the donuts in the lounge?,weregoose,"2022-11-16 16:12:03,949"
Wasn't me ppPoof,johnnycyan,"2022-11-16 16:12:14,283"
ppL,speedrunner346,"2022-11-16 16:12:32,416"
"ah well, TMNF calls",weregoose,"2022-11-16 16:12:34,465"
peepoBye,woodenfloortrim,"2022-11-16 16:12:50,826"
@Weregoose KEKWait we had donuts?,santim24,"2022-11-16 16:15:21,514"
he has a brother,kascadeking,"2022-11-17 13:56:32,385"
YEP,namkromh,"2022-11-17 13:56:32,578"
no,virus44_sa,"2022-11-17 13:56:32,578"
it looks so dank where he is at,daone996,"2022-11-17 13:56:32,578"
Thorgan,elon_fusk,"2022-11-17 13:56:32,684"
xdd,eldjinnn,"2022-11-17 13:56:32,832"
yes,merrykk,"2022-11-17 13:56:32,946"
and his brother,gorofall,"2022-11-17 13:56:33,548"
Yeah,dvco,"2022-11-17 13:56:33,815"
YEP,nooblord98,"2022-11-17 13:56:34,061"
YEP,terdthetoad,"2022-11-17 13:56:34,395"
Belgium!!!,guusdk,"2022-11-17 13:56:34,537"
YEP,nyx_mix,"2022-11-17 13:56:34,694"
"yes, from belgium",trackedninja,"2022-11-17 13:56:34,864"
PF at crux,diekosknus,"2022-11-17 13:56:35,311"
and thorgan hazard,bamjunge,"2022-11-17 13:56:35,624"
eden and brother Thorgan,agk_tv,"2022-11-17 13:56:35,712"
hassard templare,thecatmurdarer,"2022-11-17 13:56:35,712"
from Belgium i think,poprostusweet,"2022-11-17 13:56:37,124"
SIIIUUU,berghainbargain,"2022-11-17 13:56:37,552"
YEP,tim_046,"2022-11-17 13:56:37,630"
kind of stupid to relise a map thei dident finish themself :P,myggf,"2022-11-17 13:56:37,630"
EATEN?,pravnost,"2022-11-17 13:56:37,630"
Torgen ahzard,gorofall,"2022-11-17 13:56:37,645"
"""eatin ass hard""",woodyfever,"2022-11-17 13:56:37,645"
@Loudnezz Glad to have Jimmy back with the gang,bjartuur,"2022-11-17 13:56:38,042"
did they verify it ? @Wirtual,steezayx,"2022-11-17 13:56:38,242"
@Wirtual did you play Zeepkist already?,jandjetv,"2022-11-17 13:56:38,399"
eating ass hard? HUH,zg_kaze,"2022-11-17 13:56:38,476"
Hazar brothers,rikost,"2022-11-17 13:56:38,881"
ASSHARD,svulpture,"2022-11-17 13:56:40,251"
YEP,bylukey_,"2022-11-17 13:56:40,557"
why'd u say it like that xdd,eldjinnn,"2022-11-17 13:56:41,115"
"ues he's belgian, and there's no apostrophe",yaboii366,"2022-11-17 13:56:42,832"
"Eden Hazard, no apostrophe",rufustf2,"2022-11-17 13:56:43,152"
No apostrophe,eddyyyrl,"2022-11-17 13:56:43,283"
i’ve beat the map already (real),gamer_girl_bath_water2,"2022-11-17 13:56:44,730"
goodnight :)),opumaotv,"2022-11-17 13:56:45,613"
he kinda sucks since a few years tho,trackedninja,"2022-11-17 13:56:47,046"
Thorgan Hazard,jaydee2020,"2022-11-17 13:56:48,003"
football or handeggball?,ensumo,"2022-11-17 13:56:49,133"
eating ass hard OMEGAUP,berghainbargain,"2022-11-17 13:56:50,077"
@mrepicpug @berghainbargain thanks,liamv2001,"2022-11-17 13:56:51,265"
Hasan brothers?,niek16,"2022-11-17 13:56:52,429"
if you backup against the tree at your 50% jump you will make it,the_boi420,"2022-11-17 13:56:52,878"
Eden Hazard,sasamii_,"2022-11-17 13:56:53,399"
"PF strat on the last jump, you just back up to the tree",hecteyes,"2022-11-17 13:56:56,996"
soon to be world champions!!,guusdk,"2022-11-17 13:56:57,086"
OMEGALUL,n0cturnalme,"2022-11-17 13:56:57,901"
Youre at the same spot you were when i left 2 hours ago monkaHmm,problemrakamon,"2022-11-17 13:56:59,213"
omegadown,nooblord98,"2022-11-17 13:56:59,444"
@vjpyree there's a plugin to hack validation,iampd,"2022-11-17 13:56:59,521"
COPIUM,fekuspl,"2022-11-17 13:57:01,465"
wait does this map have 0 checkpoints ?,demex0011,"2022-11-17 13:57:01,605"
they're both on the belgium WC roster,kascadeking,"2022-11-17 13:57:01,975"
4 brothers acutally,cviderkukac,"2022-11-17 13:57:02,416"
53,supremeatheater,"2022-11-17 13:57:03,100"
COPIUM,paperjamxnz,"2022-11-17 13:57:05,324"
COPIUM,nikyu_san,"2022-11-17 13:57:05,541"
COPIUM,ztrlolz,"2022-11-17 13:57:07,951"
How do you know the route? I got lost after 1 turn lol,teambeurnaut,"2022-11-17 13:57:09,386"
he is going to fail next jump 100%,elon_fusk,"2022-11-17 13:57:10,069"
@trackedninja wrong,gamer_girl_bath_water2,"2022-11-17 13:57:10,329"
So cool that a nowegian knows about football KKona,owlking22,"2022-11-17 13:57:10,943"
COPIUM,kkard2,"2022-11-17 13:57:13,046"
"@vjpyree  @Woxx_The_Fox the mapers verified their own parts, but its done in segments",miikman,"2022-11-17 13:57:15,347"
