text,username,timestamp
D:,letsgoleo_,"2022-11-05 13:27:03,007"
SAJ,kettlerskyy,"2022-11-05 13:27:03,316"
theyre so mean,anoname,"2022-11-05 13:27:03,624"
SAJ,duddimacsutti,"2022-11-05 13:27:03,932"
jesus,walmartvirgin,"2022-11-05 13:27:04,241"
forsenNOIDONTTHINKSO,astralpilot,"2022-11-05 13:27:04,340"
OMEGALUL,zengah,"2022-11-05 13:27:04,621"
ReallyMad,berogerwilco,"2022-11-05 13:27:05,569"
SAJ,okay_champion,"2022-11-05 13:27:06,032"
AINTNOWAY,profluence,"2022-11-05 13:27:06,419"
thyere going to regret this,yenjamin_,"2022-11-05 13:27:06,957"
BASED holyyy,4shrugidk,"2022-11-05 13:27:07,190"
Wokege,kyuhein00,"2022-11-05 13:27:07,266"
understandable,theweeky,"2022-11-05 13:27:07,792"
xqzme,lamontingg,"2022-11-05 13:27:07,999"
LULE,70ey,"2022-11-05 13:27:08,086"
OMEGALUL,paraknasish,"2022-11-05 13:27:10,638"
OMEGALUL,fragiletostadas,"2022-11-05 13:27:10,846"
R OMEGALUL LLED,ermaltopalli,"2022-11-05 13:27:12,196"
D:,tenchuzakuza,"2022-11-05 13:27:12,514"
THINKING,9nucular,"2022-11-05 13:27:12,977"
OMEGALUL,ewanbb,"2022-11-05 13:27:13,055"
cod players are so toxic man,anoname,"2022-11-05 13:27:14,136"
OMEGALUL,zerbion218,"2022-11-05 13:27:14,973"
R OMEGALUL LLED,eggo1k,"2022-11-05 13:27:15,366"
LULE,sexybrownie,"2022-11-05 13:27:15,490"
OMEGALUL,officialelonrmusk,"2022-11-05 13:27:16,084"
LULE,lugungii,"2022-11-05 13:27:16,894"
SAJ missed the chat due to ADS,bongobilks,"2022-11-05 13:27:17,526"
LULW,dubs301,"2022-11-05 13:27:17,758"
Wokege this guy,rinjutsuu,"2022-11-05 13:27:17,912"
OMEGALUL,wildwildweston,"2022-11-05 13:27:18,143"
i can hear you,chaseroony,"2022-11-05 13:27:18,827"
SCHIZO,sooperpanduh,"2022-11-05 13:27:19,385"
OMEGALUL,sinsinhd,"2022-11-05 13:27:19,578"
screen flashing??,jazzarmada,"2022-11-05 13:27:19,733"
interesting,theweeky,"2022-11-05 13:27:20,063"
@pokelawls make sure to use FILMIC SMAA T2X it's less grainy,finn_php,"2022-11-05 13:27:21,074"
fadedthanaho,lijgma,"2022-11-05 13:27:21,148"
OMEGALUL,internetadmin,"2022-11-05 13:27:21,633"
Hmm,suffero_,"2022-11-05 13:27:22,216"
PoroSad,rakutrash,"2022-11-05 13:27:22,294"
PagMan hes communicating telepathically,jimmotep,"2022-11-05 13:27:23,636"
google geforce 526.61 its not on the app,cozyclout,"2022-11-05 13:27:24,898"
must be his Alexa Hmm,4shrugidk,"2022-11-05 13:27:25,668"
DIESOFCRINGE,kuben3202,"2022-11-05 13:27:25,899"
NOWAY wait how,sircarterr,"2022-11-05 13:27:26,053"
Thank you for smashing it 21 in a row TheChaosCoalition,lolebot,"2022-11-05 13:27:26,919"
why him malding,notthatsrs,"2022-11-05 13:27:27,151"
Hmm,andeezar,"2022-11-05 13:27:27,614"
good one LULE,sj1093,"2022-11-05 13:27:27,614"
WAYTOODANK,lilhoss91,"2022-11-05 13:27:28,461"
@Arctic__Reigns I'm not hating...Im just pointing out a cringe comment,jimbothefearless,"2022-11-05 13:27:29,387"
would love to play this game but it keeps fucking crashing,itsmaelstrom,"2022-11-05 13:27:29,387"
nah this guy def has a mic i can tell,xivmn,"2022-11-05 13:27:29,696"
AINTNOWAY,loopsy,"2022-11-05 13:27:30,174"
telepath PagChomp,majik,"2022-11-05 13:27:30,329"
🤔,snipeswtf,"2022-11-05 13:27:30,483"
Hmm tts?,naifj_r,"2022-11-05 13:27:30,483"
NOWAY,theweeky,"2022-11-05 13:27:31,222"
thats wackington,boomer116,"2022-11-05 13:27:33,734"
50 ADS I CANT SEE,kettlerskyy,"2022-11-05 13:27:33,880"
ICAN,auldini,"2022-11-05 13:27:33,965"
thats weird,professoroake,"2022-11-05 13:27:34,443"
m,aratwithagat,"2022-11-05 13:27:35,436"
Hmm ai?,suffero_,"2022-11-05 13:27:35,888"
R OMEGALUL LLED,burzzzz,"2022-11-05 13:27:36,438"
OMEGALUL,sircarterr,"2022-11-05 13:27:37,092"
WAYTOOPOEK,droplucy25,"2022-11-05 13:27:37,709"
NOWAY i can hear you,chaseroony,"2022-11-05 13:27:38,402"
fadedthanaho,jakojok,"2022-11-05 13:27:39,513"
MAJ,oerum,"2022-11-05 13:27:39,513"
LULW,officialelonrmusk,"2022-11-05 13:27:39,989"
its TTS,4shrugidk,"2022-11-05 13:27:40,374"
ReallyMad,zengah,"2022-11-05 13:27:42,224"
ahahahhaa OMEGALUL,internetadmin,"2022-11-05 13:27:42,762"
yo this guy sounds like that one dude from Evil Dead with you and jesse OMEGALUL,gomistinky,"2022-11-05 13:27:42,852"
LULE,easternhubris,"2022-11-05 13:27:43,125"
LMAOOOOOOOOO,foxymclennon,"2022-11-05 13:27:44,461"
🤔 strange,snipeswtf,"2022-11-05 13:27:44,693"
OMEGALUL,irmisltu,"2022-11-05 13:27:45,924"
its TTS bro SCHIZO,4shrugidk,"2022-11-05 13:27:46,463"
Gregory,paraknasish,"2022-11-05 13:27:46,670"
u need to roll back your shaders bruh,jazzarmada,"2022-11-05 13:27:46,797"
Nerdge,theweeky,"2022-11-05 13:27:47,098"
controler mic,professoroake,"2022-11-05 13:27:47,664"
Kap,sinsinhd,"2022-11-05 13:27:47,789"
MAJ stop,jimmotep,"2022-11-05 13:27:48,329"
SCHIZO,rhyno_ffs,"2022-11-05 13:27:48,483"
LULW,mylasttwitchaccount,"2022-11-05 13:27:49,564"
SCHIZO,nyquil69420ggg,"2022-11-05 13:27:49,886"
Gregory,sooperpanduh,"2022-11-05 13:27:50,118"
KEKW,ermaltopalli,"2022-11-05 13:27:50,482"
WAYTOODANK why would i troll u dude,rinjutsuu,"2022-11-05 13:27:50,580"
ReallyMad STOP trolling me,dylandominator,"2022-11-05 13:27:50,812"
OMEGALUL 󠀀,tynn5,"2022-11-05 13:27:51,553"
ReallyMad,andeezar,"2022-11-05 13:27:51,797"
Gregory stop,sooperpanduh,"2022-11-05 13:27:52,367"
SCHIZO,jjackwv,"2022-11-05 13:27:53,832"
SAJ,kyll3_,"2022-11-05 13:27:53,987"
get angry OMEGALUL,wildwildweston,"2022-11-05 13:27:53,987"
WAYTOODANK,chunchunmaru111,"2022-11-05 13:27:53,987"
SCHIZO,exhohd,"2022-11-05 13:27:53,987"
wow,tynn5,"2022-11-05 13:27:53,987"
i love poke cod tbh,internetadmin,"2022-11-05 13:27:53,987"
Gregory stop trolling,paraknasish,"2022-11-05 13:27:54,141"
WTF WAS THAT OMEGALUL,iidestorm,"2022-11-05 13:27:55,298"
Lmaooo,batchestttv,"2022-11-05 13:27:55,528"
Nerdge u chrolling me bro?,theweeky,"2022-11-05 13:27:55,835"
SCHIZO,m4rckgo,"2022-11-05 13:27:55,988"
srsly,tynn5,"2022-11-05 13:27:56,526"
TELL HIM TO MIC DEEZ NUTZ,baps___,"2022-11-05 13:27:57,450"
louder pls,infam0uz07,"2022-11-05 13:27:57,450"
WAYTOODANK,yoman_3,"2022-11-05 13:27:57,912"
peepoBaba YOU MUDDUR FUK STOP TROLLING ME,gomistinky,"2022-11-05 13:27:59,457"
whos he talking to,rakutrash,"2022-11-05 13:27:59,571"
reallymad,disneyland_pimp,"2022-11-05 13:28:00,305"
NO BITCHES TOO,loopsy,"2022-11-05 13:28:01,567"
Thank you for smashing that prime button! firmbanana PogChamp,lolebot,"2022-11-05 13:28:03,179"
He has a point,snipeswtf,"2022-11-05 13:28:03,372"
Thank you for smashing that prime button! firmbanana PogChamp,lolebot,"2022-11-05 13:28:03,372"
d,aware_w0kege,"2022-11-05 13:28:03,372"
SCHIZO,lijgma,"2022-11-05 13:28:03,679"
ReallyMad I know you're lying,wildwildweston,"2022-11-05 13:28:03,756"
ReallyMad,disneyland_pimp,"2022-11-05 13:28:03,833"
ReallyMad,rhyno_ffs,"2022-11-05 13:28:04,542"
SCHIZO  󠀀,nyquil69420ggg,"2022-11-05 13:28:04,927"
VOICES StareChamp ppCircle,gtzax,"2022-11-05 13:28:04,927"
Malding,jakojok,"2022-11-05 13:28:05,080"
yell at him :tf:,deepestshadow,"2022-11-05 13:28:06,238"
STUTTER SCHIZO,alchin0,"2022-11-05 13:28:06,392"
ReallyMad,trillamil,"2022-11-05 13:28:06,879"
OMEGALUL,tynn5,"2022-11-05 13:28:07,483"
fart in the mic peepoGiggles,anoname,"2022-11-05 13:28:07,793"
Gregory stop trolling,duddimacsutti,"2022-11-05 13:28:07,947"
ReallyMad,lamontingg,"2022-11-05 13:28:08,487"
MAJ I HEAR YOU,okay_champion,"2022-11-05 13:28:08,641"
MAJ,chaseroony,"2022-11-05 13:28:08,949"
hes frickin around,professoroake,"2022-11-05 13:28:08,949"
ReallyMad,4shrugidk,"2022-11-05 13:28:09,180"
ReallyMad LIAR,rhyno_ffs,"2022-11-05 13:28:09,719"
SCHIZO POKE,nyquil69420ggg,"2022-11-05 13:28:10,799"
he sounds like a liar,m1ntyb0iz,"2022-11-05 13:28:10,799"
ReallyMad,sircarterr,"2022-11-05 13:28:11,584"
you know how disrespectful that was dud? xqcPeepo,party0arty54,"2022-11-05 13:28:13,232"
LUL,yoman_3,"2022-11-05 13:28:13,619"
ReallyMad stop messing around,omenxd_,"2022-11-05 13:28:14,160"
MAJ,officialelonrmusk,"2022-11-05 13:28:14,556"
ReallyMad,nyxbtw,"2022-11-05 13:28:15,023"
fadedthanaho fadedthanaho,jota_558,"2022-11-05 13:28:15,487"
I HEAR YOU,gomistinky,"2022-11-05 13:28:16,145"
ReallyMad stop trolling me NOW,andeezar,"2022-11-05 13:28:17,568"
ReallyMad I CAN HEAR U FROM UR MIC DUD,ultratide_,"2022-11-05 13:28:17,568"
@gomistinky peepoBaba FUCK OF YOUR MOTHER CHODER,bawb_baget,"2022-11-05 13:28:18,815"
SCHIZO I HEAR HIM,4shrugidk,"2022-11-05 13:28:19,044"
ReallyMad,exhohd,"2022-11-05 13:28:19,629"
Maybe he doesn’t have a mic and it’s in your head @pokelawls,snipeswtf,"2022-11-05 13:28:19,812"
fadedthanaho,lamontingg,"2022-11-05 13:28:20,093"
ReallyMad,kyll3_,"2022-11-05 13:28:20,848"
a mic is a mic,tipsychubbz,"2022-11-05 13:28:21,850"
NOWAY,suffero_,"2022-11-05 13:28:22,157"
console andy,chromagenesis,"2022-11-05 13:28:22,312"
fadedthanaho,dizzerrick,"2022-11-05 13:28:22,698"
bully,i_chronixz,"2022-11-05 13:28:22,829"
hes a fricking liar MAJ,chaseroony,"2022-11-05 13:28:23,006"
ReallyMad,thecobbler1,"2022-11-05 13:28:23,761"
WAYTOODANK flickering,lavigator,"2022-11-05 13:28:24,533"
@m1ntyb0iz OMEGALUL,sleepynoot,"2022-11-05 13:28:24,675"
