text,username,timestamp
have fun at disney!!!,bigvig8,"2022-10-25 23:06:39,844"
its afor me kinda game,miketolo71,"2022-10-25 23:06:41,255"
@bengalbroys shroudGG shroudWave,jerseybricklayer,"2022-10-25 23:06:45,495"
"People do play and watch it, the true gamers",alphasimply,"2022-10-25 23:06:45,567"
You can still do that while streaming lmao,parkerrxd,"2022-10-25 23:06:52,174"
we like it dude!,tomshelby_,"2022-10-25 23:06:52,839"
invasive,triplezro,"2022-10-25 23:06:53,108"
I love how u were like,theragingunicorn,"2022-10-25 23:06:53,238"
how is the gear coming? are you raiding?,beastoburden,"2022-10-25 23:06:53,813"
stream was great,honogami,"2022-10-25 23:06:54,764"
O SHIT im streaming,theragingunicorn,"2022-10-25 23:06:55,535"
kinky,potf,"2022-10-25 23:06:56,569"
"but if u didn't stream, u wouldn't have got the chatter to help
""
",tylermcturtle,"2022-10-25 23:06:58,485"
most of us aint saying a word either while watching xD,bigman_init,"2022-10-25 23:06:59,352"
its fun to watch wow,eskimov21,"2022-10-25 23:07:01,867"
its was nice bruh relax,rada_manthys,"2022-10-25 23:07:04,368"
omg he is talking,darkmindz_,"2022-10-25 23:07:10,644"
stream on alt,haunting_haunter,"2022-10-25 23:07:13,959"
no mic no cam,mexqx,"2022-10-25 23:07:18,940"
cause i love wathcing the wow content,haunting_haunter,"2022-10-25 23:07:21,193"
"ur good bro. Cheers, take care mental health is important!",kiilua99,"2022-10-25 23:07:24,413"
gg,flashnickgg,"2022-10-25 23:07:30,013"
Let see some lvl up streams,4xpatty,"2022-10-25 23:07:30,358"
!addons,tyso__,"2022-10-25 23:07:34,330"
@Tyso__ Type !classicaddons for WoW Classic !addonlinks for WoW Classic addon links and !esoaddons for Elder Scrolls Online shroudYEP,streamelements,"2022-10-25 23:07:34,562"
bye chat and shroud shroudWave,flashnickgg,"2022-10-25 23:07:36,982"
People enjoy watching it regardless,audaciik,"2022-10-25 23:07:37,630"
2020ByeGuys,piratekingz,"2022-10-25 23:07:38,601"
he level shammy from 1 to 80 in 2 days,hoolaa,"2022-10-25 23:07:39,300"
shroudLove,flashnickgg,"2022-10-25 23:07:41,796"
I like watching levels,audaciik,"2022-10-25 23:07:44,399"
!addonlinks,tyso__,"2022-10-25 23:07:54,358"
"@Tyso__, ElvUI: http://bit.ly/elvUI | Dominos: http://bit.ly/WoWDominos | Atlas: http://bit.ly/AtlasClassic | Bagnon: http://bit.ly/Bagnon | Details! Damage Meter: http://bit.ly/DetailsDMC | Lorti UI: http://bit.ly/LortiUI | Weak Auras: http://bit.ly/WeakAurasC | Prototype Font: http://bit.ly/PrototypeC | TSM (TradeSkillMaster): http://bit.ly/TSMAddon | SexyMap: http://bit.ly/WoWsexymap",streamelements,"2022-10-25 23:07:54,594"
it toke me 1 week to level from 70 to 80,hoolaa,"2022-10-25 23:07:58,811"
!classicaddons,tyso__,"2022-10-25 23:08:32,271"
"@Tyso__, shroud uses SexyMap, Atlas, Bagnon, Details! Damage Meter, Dominos, LortiUI, Weak Auras, and TSM (TradeskillMaster). Font used: Prototype. Full list here: https://clips.twitch.tv/AuspiciousHedonisticBaconCharlieBitMe-lo617BXkDq7AIQCD - Updated 6/9/21",streamelements,"2022-10-25 23:08:32,500"
!part,pedroparka,"2022-10-25 23:13:43,468"
?part,pedroparka,"2022-10-25 23:13:50,426"
dude holy shit can you stop,theragingunicorn,"2022-10-25 23:13:52,014"
?,brodof,"2022-10-25 23:16:13,146"
shroudLurk,jerseybricklayer,"2022-10-25 23:16:47,712"
